,ktc.csv,elmo.csv,neoengine.csv,zscreen.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,doomlegacy.csv,illumination.csv,pi-qmc.csv,open-ms.csv,tango-cs.csv,geochat.csv
decidr.csv,4.0,7.0,1.0,0.0,5.0,2.0,0.0,0.0,6.0,1.0,1.0,15.0,1.0,2.0,3.0,12.0,0.0,6.0
doomlegacy.csv,20.0,71.0,0.0,2.0,3.0,13.0,0.0,2.0,3.0,3.0,1.0,73.0,0.0,8.0,5.0,4.0,1.0,8.0
elmo.csv,3.0,0.0,297.0,0.0,3.0,2.0,0.0,1.0,0.0,52.0,0.0,300.0,0.0,81.0,77.0,17.0,0.0,1.0
geochat.csv,0.0,3.0,6.0,0.0,0.0,2.0,2.0,8.0,9.0,4.0,1.0,15.0,2.0,1.0,4.0,4.0,0.0,0.0
gpac.csv,1.0,17.0,1.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,2.0,13.0,0.0,7.0,0.0,9.0,0.0,7.0
illumination.csv,1.0,7.0,4.0,0.0,1.0,9.0,0.0,0.0,1.0,52.0,0.0,300.0,1.0,0.0,0.0,17.0,0.0,7.0
ktc.csv,0.0,71.0,5.0,0.0,2.0,4.0,0.0,0.0,1.0,6.0,1.0,5.0,2.0,2.0,1.0,2.0,0.0,5.0
neoengine.csv,5.0,8.0,0.0,0.0,2.0,15.0,0.0,0.0,3.0,0.0,3.0,87.0,1.0,8.0,7.0,15.0,0.0,10.0
nicepress.csv,3.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,52.0,1.0,2.0,1.0,3.0,1.0,5.0,4.0,2.0
omseek.csv,4.0,71.0,2.0,0.0,0.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0,1.0,4.0,77.0,11.0,0.0,14.0
open-ms.csv,14.0,7.0,2.0,0.0,0.0,5.0,5.0,0.0,1.0,4.0,1.0,75.0,1.0,6.0,19.0,0.0,0.0,18.0
pi-qmc.csv,2.0,8.0,3.0,0.0,9.0,1.0,1.0,0.0,3.0,0.0,1.0,26.0,0.0,2.0,0.0,3.0,0.0,11.0
rosegarden.csv,0.0,5.0,5.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,81.0,2.0,6.0,0.0,14.0
smarttag.csv,5.0,8.0,3.0,0.0,5.0,7.0,1.0,0.0,3.0,0.0,1.0,31.0,0.0,4.0,2.0,24.0,0.0,7.0
sylpheed-claws.csv,3.0,17.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,16.0,0.0,5.0
tango-cs.csv,2.0,5.0,2.0,0.0,7.0,13.0,0.0,0.0,0.0,1.0,1.0,56.0,1.0,7.0,1.0,5.0,0.0,14.0
xemeiah.csv,4.0,4.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,4.0,0.0,15.0,0.0,2.0,2.0,8.0,0.0,4.0
zscreen.csv,6.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,1.0,4.0,1.0,53.0,1.0,4.0,1.0,13.0,0.0,10.0
