,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.0,0.45,0.82,0.46,0.0,0.91,0.89,0.98
aztec.csv,0.91,0.35,0.93,0.41,0.52,0.8,0.48,0.56
jbpm.csv,0.0,0.42,0.78,0.89,0.0,0.0,0.5,0.95
mediate.csv,0.64,0.83,0.69,0.53,0.47,0.94,0.5,0.58
mycila.csv,0.53,0.4,0.52,0.61,0.75,0.48,0.73,0.81
neodatis-odb.csv,0.67,0.8,0.54,0.77,0.92,0.0,0.83,0.76
nsis.csv,0.59,0.95,0.53,0.8,0.39,0.62,0.45,0.54
rodin-b-sharp.csv,0.7,0.0,0.83,0.0,0.79,0.46,0.0,0.66
