,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.0,0.7,0.31,0.35,0.0,0.04,0.1,0.07
aztec.csv,0.13,0.63,0.17,0.49,0.36,0.79,0.3,0.14
jbpm.csv,0.0,0.74,0.77,0.11,0.0,0.0,0.1,0.03
mediate.csv,0.22,0.37,0.62,0.78,0.77,0.08,0.8,0.23
mycila.csv,0.9,0.81,0.35,0.38,0.1,1.0,0.6,0.39
neodatis-odb.csv,0.28,0.11,0.88,0.65,0.28,0.0,0.2,0.14
nsis.csv,0.69,0.3,0.77,0.57,0.85,0.08,0.8,0.83
rodin-b-sharp.csv,0.5,0.0,0.02,0.0,0.18,0.71,0.0,0.83
