,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,snakeyaml.csv,chrysalis.csv,xamj.csv
benojt.csv,0.85,1.0,1.0,0.01,0.97,0.9,0.99,0.97
chrysalis.csv,0.49,0.4,0.89,0.4,0.38,0.72,0.31,0.51
jahshaka.csv,0.54,0.38,0.86,0.75,0.73,0.62,0.6,0.64
jatlas.csv,0.75,0.65,0.81,0.55,0.15,0.54,0.64,0.62
jedit.csv,0.38,0.55,0.74,1.0,0.9,0.93,0.83,1.0
open-media-library.csv,0.72,0.56,0.38,0.75,0.42,0.61,1.0,0.6
snakeyaml.csv,0.56,0.5,0.56,0.77,0.49,0.35,1.0,0.67
xamj.csv,0.39,0.76,0.78,0.42,0.83,0.41,0.68,0.36
