,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.0,0.17,0.12,0.09,0.12,0.14,0.17,0.2,0.54
carabiner.csv,0.89,0.44,0.23,0.47,0.04,0.79,0.41,0.54,0.71
continuum-ide.csv,0.0,0.13,0.23,0.46,0.04,0.69,0.12,0.2,0.0
gtad.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
htmlunit.csv,0.52,0.36,0.34,0.54,0.48,0.55,0.28,0.54,0.37
jsr308-langtools.csv,0.73,0.7,0.57,0.27,0.9,0.58,0.62,0.48,0.58
kaffeine.csv,0.17,0.89,0.21,0.64,0.0,0.0,0.71,0.52,0.49
stemkit.csv,0.0,0.17,0.24,0.01,0.09,0.0,0.0,0.0,0.0
taokgame.csv,0.54,0.12,0.99,0.12,0.23,0.28,0.36,0.2,0.4
