,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.93,0.9,0.0,0.97,0.88
nabu-library.csv,0.72,0.75,0.93,0.87,0.01
pcgen.csv,0.93,0.05,0.79,0.54,0.72
selenium.csv,0.03,0.75,0.92,0.72,0.73
tolven.csv,0.92,0.74,1.0,0.05,0.91
