,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.14,0.25,1.0,0.09,0.37
nabu-library.csv,0.59,0.4,0.22,0.24,0.99
pcgen.csv,0.14,0.97,0.25,0.52,0.41
selenium.csv,0.98,0.36,0.13,0.34,0.41
tolven.csv,0.15,0.38,0.0,0.97,0.16
