,recall,precision,pf,pci_20,ifa,wins
amateur-scrolls.csv,0.23,0.56,0.05,0.83,0.0,14
arianne.csv,0.97,0.49,0.95,0.44,1.0,3
auber.csv,0.73,0.53,0.54,0.48,1.0,9
bl-toolkit.csv,0.77,0.43,0.86,0.48,3.0,0
growl-for-windows.csv,0.3,0.59,0.11,0.44,2.0,4
keyczar.csv,0.09,0.22,0.2,0.79,2.0,2
kml.csv,0.92,0.51,0.78,0.44,1.0,7
knowledge.csv,0.78,0.54,0.61,0.47,3.0,1
les-indemodables.csv,0.67,0.59,0.42,0.41,1.0,10
lportal.csv,0.04,0.51,0.0,0.5,0.0,11
lufa-lib.csv,0.7,0.53,0.58,0.57,2.0,6
micomt.csv,0.86,0.53,0.75,0.48,1.0,8
sigil.csv,0.47,0.67,0.18,0.6,0.0,13
ultimairis.csv,0.62,0.58,0.27,0.53,3.0,5
voms.csv,0.56,0.64,0.2,0.58,1.0,12
