,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.0,0.0,0.0,0.99,0.09,0.0,0.0
chrysalis.csv,0.3,0.21,0.14,0.28,0.24,0.4,0.87
jahshaka.csv,0.5,0.93,0.35,0.38,0.44,0.6,0.13
jam-daq.csv,0.49,0.21,0.39,0.63,0.45,0.97,0.35
jatlas.csv,0.04,0.0,0.12,0.02,1.0,0.05,0.0
jedit.csv,1.0,0.4,0.58,0.73,0.23,0.57,0.64
open-media-library.csv,0.43,0.59,1.0,0.6,0.62,0.54,0.13
