,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.73,0.62,0.64,0.26,0.96,0.41,0.45,0.06,0.56
bibletime.csv,0.78,0.56,0.67,0.28,0.44,0.42,0.57,0.05,0.99
flexpay.csv,0.51,0.34,0.29,0.92,0.05,0.18,0.36,0.0,0.49
lufa-lib.csv,0.65,0.44,0.55,0.28,0.32,0.44,0.98,0.0,0.55
nullc.csv,0.99,0.52,0.62,0.3,0.51,0.51,0.58,0.05,0.89
pgui.csv,0.5,0.49,0.5,0.23,0.4,0.98,0.51,0.11,0.58
superwaba.csv,0.68,0.97,0.58,0.26,0.42,0.56,0.51,0.14,0.65
sylpheed-claws.csv,0.59,0.57,0.99,0.34,0.44,0.46,0.48,0.12,0.6
xqilla.csv,0.0,0.15,0.0,0.02,0.05,0.0,0.0,1.0,0.03
