,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.44,0.67,0.66,0.49,0.93,0.58,0.47,0.61,0.45
bibletime.csv,0.66,0.67,0.64,0.54,0.5,0.46,0.63,0.13,0.98
flexpay.csv,0.0,0.28,0.26,0.88,0.04,0.2,0.4,0.0,0.33
lufa-lib.csv,0.52,0.49,0.55,0.54,0.37,0.56,0.98,0.0,0.44
nullc.csv,0.98,0.3,0.59,0.53,0.0,0.7,0.46,0.0,0.73
pgui.csv,0.39,0.6,0.44,0.31,0.49,0.97,0.5,0.38,0.46
superwaba.csv,0.57,0.97,0.57,0.5,0.48,0.66,0.52,0.69,0.54
sylpheed-claws.csv,0.48,0.61,0.98,0.57,0.55,0.64,0.51,0.9,0.49
xqilla.csv,0.0,0.1,0.0,0.01,0.04,0.0,0.0,1.0,0.02
