,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,0.71,0.61,0.62,0.96,0.75,0.54,0.9
java-gnome.csv,0.4,0.61,0.55,0.57,0.42,0.62,0.44
mb-unit.csv,0.38,0.45,0.42,0.46,0.58,0.45,0.37
mecat.csv,0.5,0.5,0.0,0.0,0.0,0.93,0.75
rodin-b-sharp.csv,0.8,0.75,0.68,0.96,0.47,0.59,0.64
unicase.csv,0.37,0.45,0.46,0.49,0.54,0.44,0.32
wpdev.csv,0.39,0.41,0.38,0.4,0.38,0.39,0.33
