,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,1.0,0.82,0.6,0.96,0.75,0.7,0.2
java-gnome.csv,1.0,0.87,0.47,0.2,1.0,0.9,0.08
mb-unit.csv,1.0,0.99,0.42,0.17,0.85,0.73,0.04
mecat.csv,1.0,1.0,0.0,0.0,0.0,0.93,0.75
rodin-b-sharp.csv,0.98,0.87,1.0,0.26,0.92,0.83,0.04
unicase.csv,1.0,0.89,0.47,0.18,0.89,1.0,0.06
wpdev.csv,1.0,0.85,0.36,0.17,0.78,0.72,0.05
