,ifmo-game-1.csv,quarkplusplus.csv,dataobjectsdotnet.csv,xapian.csv,pi-qmc.csv,gstreamer.csv,zemljanka.csv
dataobjectsdotnet.csv,0.09,0.64,0.99,0.31,0.75,0.65,0.96
gstreamer.csv,0.13,0.5,0.49,0.41,0.67,0.99,0.97
ifmo-game-1.csv,1.0,0.0,0.0,0.0,0.0,0.0,1.0
pi-qmc.csv,0.09,0.6,0.47,0.39,1.0,0.78,0.96
quarkplusplus.csv,0.08,1.0,0.47,0.31,0.4,0.84,0.89
xapian.csv,0.21,0.52,0.47,1.0,0.67,0.72,0.95
zemljanka.csv,0.08,0.42,0.44,0.23,0.28,0.58,1.0
