,ktc.csv,elmo.csv,neoengine.csv,jajuk.csv,zorannt.csv,vapor.csv,zscreen.csv,bacula.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,sigil.csv,img-browse-sort.csv,tango-cs.csv,nativeclient.csv
bacula.csv,2.0,2.0,5.0,4.0,9.0,3.0,0.0,0.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,29.0,4.0,0.0,0.0,3.0
decidr.csv,12.0,2.0,1.0,3.0,4.0,8.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,6.0,1.0,29.0,2.0,0.0,0.0,1.0
elmo.csv,2.0,0.0,3.0,3.0,1.0,95.0,0.0,3.0,14.0,104.0,0.0,0.0,3.0,52.0,2.0,9.0,1.0,50.0,0.0,0.0
gpac.csv,14.0,8.0,3.0,1.0,25.0,4.0,0.0,1.0,5.0,16.0,0.0,0.0,5.0,3.0,2.0,37.0,4.0,6.0,0.0,0.0
img-browse-sort.csv,5.0,1.0,7.0,4.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,2.0,1.0,12.0,0.0,0.0,0.0,1.0
jajuk.csv,8.0,9.0,3.0,0.0,1.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,25.0,2.0,4.0,4.0,0.0
ktc.csv,0.0,3.0,0.0,2.0,2.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,4.0,2.0,1.0,36.0,0.0,2.0,0.0,1.0
nativeclient.csv,6.0,17.0,2.0,5.0,6.0,2.0,0.0,3.0,4.0,10.0,5.0,0.0,3.0,1.0,2.0,41.0,10.0,0.0,8.0,0.0
neoengine.csv,5.0,8.0,0.0,3.0,8.0,4.0,0.0,2.0,14.0,7.0,0.0,0.0,3.0,0.0,3.0,70.0,12.0,12.0,0.0,4.0
nicepress.csv,4.0,71.0,1.0,10.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,52.0,1.0,0.0,2.0,4.0,3.0,0.0
omseek.csv,3.0,1.0,2.0,4.0,3.0,1.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0
rosegarden.csv,0.0,10.0,1.0,4.0,12.0,9.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,56.0,0.0,0.0,0.0,3.0
sigil.csv,12.0,13.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,6.0,6.0
smarttag.csv,6.0,15.0,3.0,1.0,3.0,3.0,0.0,4.0,3.0,10.0,0.0,0.0,1.0,0.0,1.0,19.0,7.0,3.0,0.0,3.0
sylpheed-claws.csv,5.0,12.0,4.0,1.0,2.0,2.0,0.0,5.0,0.0,8.0,5.0,0.0,0.0,0.0,1.0,21.0,4.0,1.0,0.0,0.0
tango-cs.csv,9.0,71.0,1.0,0.0,38.0,2.0,0.0,6.0,6.0,14.0,0.0,2.0,5.0,2.0,1.0,37.0,6.0,0.0,0.0,0.0
vapor.csv,0.0,71.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0
xemeiah.csv,2.0,9.0,1.0,0.0,25.0,1.0,0.0,0.0,11.0,3.0,5.0,2.0,0.0,7.0,0.0,5.0,0.0,5.0,0.0,0.0
zorannt.csv,0.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0
zscreen.csv,19.0,8.0,8.0,8.0,6.0,5.0,0.0,2.0,9.0,6.0,13.0,0.0,3.0,4.0,1.0,37.0,3.0,1.0,7.0,0.0
