,ktc.csv,elmo.csv,neoengine.csv,jajuk.csv,zorannt.csv,vapor.csv,zscreen.csv,bacula.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,sigil.csv,img-browse-sort.csv,tango-cs.csv,nativeclient.csv
bacula.csv,0.46,0.59,0.55,0.49,0.56,0.53,0.62,0.42,0.49,0.54,0.56,0.35,0.52,0.46,0.53,0.58,0.46,0.65,0.47,0.66
decidr.csv,0.46,0.37,0.45,0.42,0.56,0.5,0.5,0.38,0.59,0.61,0.46,0.33,0.39,0.52,0.54,0.55,0.42,0.33,0.51,0.47
elmo.csv,0.89,0.75,0.75,0.96,0.8,0.8,0.8,0.8,0.97,0.8,0.96,0.88,0.94,0.75,0.95,0.96,0.75,0.67,0.88,0.95
gpac.csv,0.53,0.65,0.82,0.56,0.73,0.6,0.49,0.84,0.7,0.64,0.48,0.49,0.59,0.55,0.6,0.67,0.61,0.43,0.7,0.78
img-browse-sort.csv,0.57,0.38,0.81,0.6,0.68,0.59,0.41,0.67,0.82,0.8,0.54,0.49,0.6,0.58,0.57,0.7,0.54,0.77,0.47,0.55
jajuk.csv,0.43,0.5,0.41,0.44,0.49,0.47,0.45,0.41,0.52,0.43,0.43,0.36,0.38,0.44,0.47,0.53,0.47,0.39,0.33,0.63
ktc.csv,0.49,0.52,0.56,0.47,0.64,0.58,0.93,0.46,0.72,0.79,0.69,0.59,0.63,0.75,0.97,0.59,0.46,0.4,0.37,0.66
nativeclient.csv,0.38,0.48,0.45,0.39,0.49,0.45,0.61,0.39,0.46,0.49,0.37,0.36,0.46,0.52,0.48,0.5,0.47,0.35,0.39,0.57
neoengine.csv,0.49,0.52,0.59,0.5,0.59,0.49,0.48,0.48,0.57,0.56,0.56,0.44,0.52,0.61,0.65,0.6,0.61,0.52,0.45,0.64
nicepress.csv,0.8,0.8,0.76,0.98,0.75,0.89,0.85,0.52,0.77,0.62,0.82,0.83,0.53,0.75,0.66,0.9,0.83,0.8,0.7,0.97
omseek.csv,0.93,0.8,0.67,0.97,0.93,0.86,0.71,0.88,0.95,0.57,0.99,0.93,0.95,0.49,0.94,0.97,0.86,0.75,0.58,0.67
rosegarden.csv,0.55,0.67,0.55,0.66,0.63,0.56,0.49,0.63,0.65,0.68,0.56,0.63,0.53,0.46,0.65,0.61,0.46,0.82,0.41,0.73
sigil.csv,0.62,0.55,0.56,0.49,0.61,0.61,0.52,0.38,0.79,0.63,0.55,0.71,0.68,0.45,0.49,0.63,0.47,0.48,0.61,0.95
smarttag.csv,0.54,0.57,0.5,0.49,0.55,0.5,0.58,0.37,0.62,0.54,0.43,0.38,0.4,0.85,0.52,0.53,0.46,0.35,0.55,0.47
sylpheed-claws.csv,0.64,0.56,0.6,0.68,0.61,0.53,0.56,0.42,0.65,0.57,0.55,0.46,0.51,0.56,0.67,0.62,0.88,0.69,0.47,0.65
tango-cs.csv,0.65,0.75,0.67,0.73,0.61,0.69,0.82,0.95,0.68,0.59,0.99,0.88,0.96,0.67,0.62,0.74,0.49,0.6,0.6,0.51
vapor.csv,0.86,0.5,0.96,0.7,0.94,0.83,0.67,0.62,0.98,0.86,0.53,0.73,0.85,0.58,0.76,0.97,0.57,0.65,0.56,0.9
xemeiah.csv,0.43,0.4,0.42,0.46,0.62,0.46,0.43,0.38,0.51,0.46,0.56,0.33,0.41,0.56,0.61,0.6,0.46,0.67,0.31,0.61
zorannt.csv,0.97,0.65,0.93,0.93,0.9,0.77,0.68,0.95,0.97,0.82,0.73,0.94,0.96,0.47,0.78,0.97,0.83,0.63,0.42,0.63
zscreen.csv,0.41,0.59,0.51,0.4,0.52,0.46,0.49,0.55,0.5,0.51,0.39,0.39,0.56,0.43,0.48,0.52,0.49,0.4,0.39,0.87
