,ktc.csv,elmo.csv,neoengine.csv,jajuk.csv,zorannt.csv,vapor.csv,zscreen.csv,bacula.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,sigil.csv,img-browse-sort.csv,tango-cs.csv,nativeclient.csv
bacula.csv,0.63,0.4,0.56,0.66,0.74,0.6,0.37,0.99,0.63,0.5,0.51,0.73,0.54,0.71,0.72,0.58,0.75,0.46,0.69,0.3
decidr.csv,0.7,0.8,0.71,0.7,0.7,0.6,0.65,0.8,0.48,0.44,0.98,0.79,0.79,0.64,0.58,0.61,0.58,0.92,0.49,0.66
elmo.csv,0.02,0.8,0.01,0.1,0.04,0.0,0.11,0.02,0.02,0.0,0.06,0.05,0.06,0.0,0.21,0.12,0.06,0.0,0.09,0.08
gpac.csv,0.53,0.6,0.29,0.5,0.52,0.56,0.67,0.28,0.5,0.5,0.57,0.96,0.61,0.57,0.7,0.52,0.63,0.23,0.22,0.37
img-browse-sort.csv,0.5,0.6,0.29,0.39,0.52,0.4,0.46,0.34,0.34,0.25,0.46,0.46,0.33,0.43,0.46,0.48,0.46,1.0,0.4,0.44
jajuk.csv,0.75,0.6,0.74,0.94,0.61,0.72,0.59,0.81,0.68,0.75,0.57,0.8,0.71,0.36,0.66,0.7,0.62,0.62,0.53,0.33
ktc.csv,0.96,0.4,0.46,0.58,0.48,0.52,0.28,0.37,0.46,0.28,0.29,0.29,0.28,0.07,0.28,0.48,0.44,0.62,0.6,0.27
nativeclient.csv,0.87,0.6,0.75,0.8,0.78,0.64,0.41,0.69,0.76,0.58,0.78,0.77,0.54,0.36,0.61,0.82,0.88,0.92,0.6,0.98
neoengine.csv,0.67,1.0,0.96,0.6,0.52,0.6,0.63,0.73,0.59,0.53,0.37,0.7,0.81,0.36,0.54,0.61,0.4,0.46,0.44,0.57
nicepress.csv,0.35,0.0,0.35,0.18,0.26,0.24,0.17,0.32,0.41,0.94,0.24,0.18,0.42,0.0,0.34,0.33,0.25,0.23,0.27,0.17
omseek.csv,0.06,0.4,0.01,0.18,0.26,0.04,0.3,0.06,0.05,0.64,0.16,0.16,0.12,0.71,0.18,0.88,0.13,0.08,0.49,0.01
rosegarden.csv,0.55,0.4,0.56,0.41,0.48,0.6,0.72,0.33,0.99,0.36,0.46,0.43,0.38,0.79,0.61,0.61,0.63,0.31,0.69,0.32
sigil.csv,0.42,0.2,0.58,0.58,0.57,0.32,0.48,0.6,0.36,0.44,0.47,0.38,0.26,0.86,0.55,0.55,0.98,0.69,0.29,0.1
smarttag.csv,0.55,0.2,0.86,0.54,0.74,0.56,0.41,0.77,0.55,0.72,0.69,0.7,0.79,0.93,0.57,0.7,0.81,0.92,0.38,0.62
sylpheed-claws.csv,0.44,0.2,0.49,0.38,0.52,0.48,0.57,0.78,0.49,0.56,0.52,0.59,0.94,0.5,0.49,0.64,0.31,0.23,0.62,0.36
tango-cs.csv,0.45,0.0,0.38,0.37,0.57,0.4,0.35,0.09,0.39,0.53,0.22,0.09,0.16,0.36,0.64,0.48,0.79,0.31,0.91,0.93
vapor.csv,0.34,0.0,0.3,0.38,0.17,0.92,0.07,0.33,0.26,0.03,0.6,0.38,0.22,0.57,0.3,0.3,0.4,0.38,0.49,0.04
xemeiah.csv,0.63,0.4,0.61,0.55,0.61,0.48,0.39,0.51,0.59,0.56,0.42,0.62,0.6,0.29,0.9,0.48,0.48,0.31,0.73,0.24
zorannt.csv,0.17,0.4,0.08,0.26,0.91,0.24,0.41,0.19,0.18,0.22,0.33,0.18,0.14,0.79,0.34,0.24,0.17,0.46,0.69,0.54
zscreen.csv,0.78,1.0,0.68,0.84,0.65,0.72,0.98,0.62,0.77,0.75,0.84,0.8,0.68,0.93,0.79,0.85,0.85,0.62,0.58,0.27
