,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.44,0.46,0.83,0.58,0.18,0.42,0.22,1.0,0.53
exordium.csv,1.0,0.57,0.87,1.0,0.27,0.5,0.14,1.0,0.45
flexpay.csv,0.22,0.38,0.85,0.47,0.99,0.39,0.29,0.89,0.35
mptvseries.csv,0.57,1.0,1.0,0.77,0.37,0.57,0.31,0.0,0.44
openmsx.csv,0.34,0.46,0.92,0.59,0.16,1.0,0.19,0.87,0.38
qtractor.csv,0.55,0.42,0.93,1.0,0.29,0.48,0.32,1.0,0.38
synergyspace.csv,0.26,0.45,0.88,0.6,0.26,0.5,1.0,0.0,0.41
tango-cs.csv,0.47,0.33,0.92,0.79,0.28,0.44,0.31,0.71,1.0
toped.csv,0.33,0.67,1.0,0.7,0.2,0.52,0.31,1.0,0.35
