,fritzing.csv,arianne.csv,xuggle.csv,emeraldemu.csv,yield.csv,rsyslog.csv,planeshift.csv,grafx2.csv,wow-qrsk.csv,bacnet.csv,gnupdate.csv,alsa.csv,ardour.csv,multitude.csv,salasaga.csv,keyczar.csv,xmoto.csv,cortex-vfx.csv,gstreamer.csv,linux-ntfs.csv
alsa.csv,0.27,0.26,0.4,0.34,0.21,0.21,0.11,0.18,0.25,0.23,0.44,0.02,0.39,0.34,0.61,0.67,0.2,0.53,0.22,0.55
ardour.csv,0.23,0.19,0.15,0.3,0.12,0.21,0.24,0.16,0.2,0.3,0.34,0.52,0.0,0.17,0.35,0.07,0.18,0.2,0.3,0.24
arianne.csv,0.26,0.01,0.36,0.53,0.19,0.58,0.41,0.37,0.42,0.78,0.66,0.55,0.54,0.54,0.41,0.33,0.32,0.59,0.55,0.41
bacnet.csv,0.21,0.32,0.34,0.3,0.28,0.29,0.26,0.11,0.29,0.01,0.26,0.33,0.28,0.08,0.17,0.53,0.18,0.34,0.3,0.24
cortex-vfx.csv,0.12,0.2,0.11,0.15,0.04,0.12,0.22,0.08,0.16,0.2,0.17,0.24,0.08,0.08,0.18,0.07,0.23,0.01,0.12,0.14
emeraldemu.csv,0.81,0.71,0.05,0.0,0.19,0.08,0.28,0.0,0.24,0.14,0.07,0.07,0.31,0.08,0.15,0.07,0.07,0.18,0.12,0.07
fritzing.csv,0.03,0.43,0.37,0.46,0.34,0.38,0.46,0.39,0.24,0.74,0.52,0.72,0.54,0.41,0.84,0.13,0.3,0.53,0.6,0.69
gnupdate.csv,0.3,0.21,0.16,0.31,0.44,0.04,0.28,0.13,0.42,0.32,0.0,0.26,0.24,0.24,0.14,0.13,0.34,0.56,0.14,0.28
grafx2.csv,0.51,0.37,0.24,0.29,0.16,0.33,0.24,0.05,0.28,0.38,0.21,0.4,0.28,0.19,0.36,0.27,0.45,0.53,0.32,0.59
gstreamer.csv,0.44,0.32,0.36,0.45,0.47,0.17,0.33,0.26,0.41,0.38,0.45,0.57,0.42,0.37,0.45,0.2,0.32,0.45,0.01,0.69
keyczar.csv,0.56,0.39,0.62,0.85,0.66,0.5,0.37,0.66,0.44,0.32,0.84,0.95,0.55,0.68,0.71,0.2,0.34,0.94,0.45,0.59
linux-ntfs.csv,0.36,0.33,0.43,0.29,0.26,0.17,0.39,0.08,0.41,0.49,0.16,0.48,0.32,0.32,0.46,0.47,0.55,0.17,0.45,0.03
multitude.csv,0.38,0.51,0.39,0.59,0.32,0.5,0.39,0.95,0.4,0.59,0.58,0.74,0.48,0.0,0.37,0.33,0.34,0.54,0.39,0.72
planeshift.csv,0.38,0.41,0.61,0.66,0.84,0.21,0.04,0.45,0.69,0.58,0.42,0.7,0.75,0.53,0.46,0.8,0.68,0.84,0.6,0.72
rsyslog.csv,0.35,0.25,0.22,0.35,0.22,0.04,0.5,0.24,0.26,0.91,0.3,0.38,0.3,0.24,0.95,0.07,0.41,0.38,0.41,0.59
salasaga.csv,0.9,0.95,0.9,0.84,0.94,0.92,0.8,0.92,0.96,0.96,0.92,0.92,0.85,0.95,0.0,1.0,0.98,0.75,0.83,0.76
wow-qrsk.csv,0.35,0.58,0.17,0.19,0.12,0.0,0.13,0.05,0.0,0.62,0.15,0.1,0.06,0.29,0.59,0.0,0.0,0.66,0.25,0.45
xmoto.csv,0.17,0.2,0.28,0.22,0.1,0.08,0.11,0.16,0.34,0.23,0.19,0.2,0.2,0.12,0.38,0.13,0.0,0.25,0.28,0.41
xuggle.csv,0.52,0.75,0.01,0.39,0.38,0.38,0.7,0.26,0.54,0.68,0.28,0.16,0.59,0.22,0.0,0.07,0.68,0.02,0.73,0.31
yield.csv,0.64,0.44,0.47,0.62,0.0,0.29,0.63,0.34,0.54,0.46,0.3,0.46,0.63,0.53,0.55,0.53,0.61,0.7,0.26,0.66
