,fritzing.csv,arianne.csv,xuggle.csv,emeraldemu.csv,yield.csv,rsyslog.csv,planeshift.csv,grafx2.csv,wow-qrsk.csv,bacnet.csv,gnupdate.csv,alsa.csv,ardour.csv,multitude.csv,salasaga.csv,keyczar.csv,xmoto.csv,cortex-vfx.csv,gstreamer.csv,linux-ntfs.csv
alsa.csv,1.0,2.0,26.0,0.0,2.0,1.0,0.0,5.0,6.0,1.0,5.0,0.0,3.0,0.0,22.0,2.0,7.0,10.0,2.0,2.0
ardour.csv,1.0,2.0,4.0,24.0,3.0,0.0,0.0,1.0,20.0,0.0,21.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,2.0,3.0
arianne.csv,3.0,0.0,33.0,1.0,0.0,6.0,1.0,3.0,7.0,1.0,2.0,0.0,1.0,1.0,12.0,0.0,5.0,24.0,3.0,0.0
bacnet.csv,4.0,4.0,35.0,1.0,8.0,6.0,4.0,0.0,30.0,0.0,5.0,0.0,1.0,2.0,11.0,1.0,0.0,11.0,0.0,0.0
cortex-vfx.csv,1.0,3.0,10.0,2.0,3.0,1.0,1.0,1.0,15.0,6.0,4.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0
emeraldemu.csv,1.0,0.0,9.0,0.0,9.0,2.0,1.0,0.0,37.0,9.0,3.0,1.0,1.0,1.0,4.0,0.0,2.0,14.0,2.0,0.0
fritzing.csv,0.0,3.0,11.0,15.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,5.0,37.0,0.0,1.0,5.0,3.0,0.0
gnupdate.csv,0.0,3.0,26.0,6.0,5.0,0.0,2.0,1.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0
grafx2.csv,1.0,5.0,15.0,14.0,5.0,1.0,1.0,0.0,40.0,6.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,18.0,2.0,1.0
gstreamer.csv,0.0,4.0,20.0,2.0,2.0,0.0,1.0,4.0,27.0,2.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,2.0
keyczar.csv,2.0,1.0,41.0,2.0,1.0,1.0,2.0,2.0,8.0,0.0,2.0,0.0,5.0,0.0,23.0,0.0,2.0,11.0,3.0,0.0
linux-ntfs.csv,0.0,0.0,40.0,0.0,2.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,3.0,13.0,0.0,0.0
multitude.csv,0.0,0.0,23.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0,0.0,1.0
planeshift.csv,3.0,4.0,33.0,2.0,7.0,0.0,0.0,0.0,83.0,0.0,6.0,0.0,3.0,0.0,17.0,2.0,0.0,23.0,1.0,1.0
rsyslog.csv,0.0,4.0,7.0,3.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,59.0,0.0,1.0,25.0,2.0,0.0
salasaga.csv,1.0,0.0,115.0,7.0,8.0,3.0,3.0,2.0,69.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,4.0,0.0
wow-qrsk.csv,4.0,8.0,5.0,19.0,2.0,0.0,1.0,2.0,0.0,3.0,7.0,2.0,0.0,0.0,59.0,0.0,0.0,11.0,9.0,4.0
xmoto.csv,0.0,4.0,48.0,8.0,5.0,2.0,0.0,4.0,40.0,3.0,13.0,0.0,3.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0
xuggle.csv,1.0,0.0,0.0,4.0,6.0,1.0,1.0,1.0,65.0,4.0,1.0,0.0,0.0,4.0,184.0,0.0,1.0,2.0,1.0,0.0
yield.csv,1.0,0.0,56.0,0.0,0.0,1.0,2.0,4.0,15.0,4.0,0.0,0.0,3.0,0.0,10.0,1.0,0.0,9.0,0.0,1.0
