,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.0,4.0,4.0,0.0
emftriple.csv,86.0,0.0,183.0,2.0
fluent-nhibernate.csv,2.0,150.0,0.0,1.0
gpsmid.csv,0.0,4.0,9.0,2.0
