,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.78,0.11,0.19,0.99
emftriple.csv,0.0,1.0,0.0,0.48
fluent-nhibernate.csv,0.78,0.0,1.0,0.76
gpsmid.csv,1.0,0.05,0.25,0.51
