,recall,precision,pf,wins
array4j.csv,0.13,0.44999999999999996,0.11499999999999999,7
calcubetimer.csv,0.905,0.31000000000000005,0.685,2
chaosrts.csv,0.8200000000000001,0.345,0.69,1
chaperon.csv,0.16,0.515,0.14,10
dxengine.csv,0.385,0.495,0.2,12
emono.csv,0.32,0.54,0.22999999999999998,11
factor.csv,0.02,0.28500000000000003,0.03,4
jas.csv,0.0,0.0,0.0,3
jmoney.csv,0.215,0.305,0.125,5
jmonkeyengine.csv,0.13,0.44,0.14,6
matrex.csv,0.25,0.405,0.125,8
primefaces.csv,0.525,0.33,0.565,0
roolo.csv,0.135,0.44,0.08,9
sblim.csv,0.03,0.64,0.025,13
