,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.62,0.92,0.99,0.39,0.95,0.97,0.64,0.96
apolloplayer.csv,0.51,0.51,0.39,0.69,0.47,0.41,0.44,0.6
k3d.csv,0.48,0.67,0.88,0.55,0.94,0.72,0.75,0.67
kowari.csv,0.45,0.75,0.94,0.41,0.59,0.61,0.67,0.83
redshell.csv,0.89,0.97,0.41,0.9,0.55,0.4,0.53,0.72
rtb-team.csv,0.67,0.48,0.99,0.5,0.96,0.89,0.85,0.93
xreal.csv,0.97,0.82,0.97,0.71,0.98,0.6,0.57,0.88
