,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.37,0.21,0.0,0.34,0.23,0.07,0.16,0.0
apolloplayer.csv,0.17,0.61,0.01,0.47,0.63,0.31,0.23,0.09
k3d.csv,0.21,0.12,0.0,0.23,0.21,0.57,0.0,0.06
kowari.csv,0.24,0.34,0.0,0.39,0.61,0.24,0.31,0.08
redshell.csv,0.12,0.29,0.0,0.0,0.86,0.24,0.1,0.06
rtb-team.csv,0.15,0.39,0.0,0.75,0.3,0.14,0.08,0.18
xreal.csv,0.08,0.12,0.0,0.45,0.37,0.18,0.08,0.83
