,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.45,0.84,1.05,0.71,0.88,0.95,0.67,1.02
apolloplayer.csv,0.78,0.33,0.6,0.58,0.73,0.66,0.5,0.51
k3d.csv,0.7,0.92,1.0,0.93,0.88,0.26,1.0,0.69
kowari.csv,0.75,0.67,1.0,0.94,0.67,0.7,0.38,0.64
redshell.csv,0.87,0.73,1.23,1.01,0.44,0.83,0.81,0.7
rtb-team.csv,0.9,0.6,1.0,0.24,0.82,0.9,0.88,0.28
xreal.csv,0.93,0.95,1.0,0.67,0.78,0.79,0.89,0.01
