,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,671.5,313.0,3750.5,366.0,98.5,376.0,1165.0,1843.5
apolloplayer.csv,4430.5,194.0,787.0,603.0,98.5,99.0,633.5,486.0
k3d.csv,4074.0,438.5,525.5,290.5,89.5,99.0,307.0,384.5
kowari.csv,5804.0,96.5,1375.0,194.0,99.0,667.5,681.0,289.5
redshell.csv,1215.5,195.0,18627.5,168.0,99.0,673.5,658.0,282.0
rtb-team.csv,294.0,96.5,843.5,86.5,96.5,99.0,555.0,486.0
xreal.csv,2495.0,386.0,641.0,52.5,99.0,905.0,728.0,193.0
