,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,v8.csv,fluent-nhibernate.csv
encog-java.csv,0.0,0.11,0.65,0.02,0.08,0.01
fluent-nhibernate.csv,0.06,0.01,0.06,0.02,0.08,0.0
h2database.csv,0.09,0.0,0.15,0.12,0.38,0.13
jaql.csv,0.26,0.38,0.23,0.0,0.23,0.14
raven-monitoring.csv,0.67,0.53,0.0,0.24,0.85,0.31
v8.csv,0.46,0.72,0.96,0.8,0.0,0.75
