,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,v8.csv,fluent-nhibernate.csv
encog-java.csv,0.0,7.0,0.0,1.0,0.0,1.0
fluent-nhibernate.csv,10.0,0.0,2.0,0.0,0.0,0.0
h2database.csv,29.0,0.0,6.0,4.0,0.0,8.0
jaql.csv,7.0,26.0,0.0,0.0,0.0,3.0
raven-monitoring.csv,63.0,51.0,0.0,2.0,0.0,29.0
v8.csv,18.0,11.0,0.0,9.0,0.0,38.0
