,lazarus-ccr.csv,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,migen.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,mvnforum.csv,jasperreports.csv,bwapi.csv,irplus.csv,nebuladevice.csv,javaprofiler.csv,exl.csv
bwapi.csv,3.0,0.0,1.0,15.0,55.0,0.0,11.0,3.0,6.0,8.0,2.0,13.0,3.0,347.0,0.0,0.0,5.0,0.0,0.0
co-ode-owl-plugins.csv,0.0,0.0,3.0,19.0,17.0,1.0,1.0,1.0,0.0,0.0,1.0,13.0,1.0,182.0,1.0,15.0,3.0,0.0,0.0
exl.csv,2.0,2.0,12.0,3.0,10.0,0.0,1.0,6.0,3.0,3.0,2.0,18.0,3.0,114.0,0.0,0.0,0.0,0.0,0.0
firebreath.csv,5.0,1.0,3.0,20.0,26.0,1.0,2.0,0.0,13.0,8.0,2.0,49.0,4.0,163.0,1.0,0.0,1.0,0.0,0.0
irplus.csv,2.0,0.0,65.0,18.0,12.0,1.0,1.0,3.0,0.0,109.0,5.0,19.0,2.0,174.0,0.0,0.0,3.0,1.0,0.0
jasperreports.csv,51.0,1.0,65.0,3.0,1.0,1.0,0.0,1.0,72.0,10.0,3.0,16.0,1.0,0.0,0.0,0.0,85.0,0.0,0.0
javaprofiler.csv,4.0,0.0,3.0,14.0,87.0,2.0,0.0,2.0,7.0,6.0,1.0,16.0,0.0,72.0,0.0,4.0,9.0,0.0,0.0
konversation.csv,3.0,1.0,4.0,0.0,7.0,1.0,0.0,0.0,10.0,8.0,12.0,11.0,1.0,7.0,0.0,0.0,4.0,0.0,0.0
lazarus-ccr.csv,0.0,1.0,12.0,10.0,30.0,1.0,2.0,1.0,1.0,0.0,7.0,3.0,1.0,145.0,1.0,1.0,4.0,0.0,0.0
linuxsh.csv,2.0,0.0,0.0,23.0,18.0,2.0,2.0,2.0,6.0,2.0,0.0,20.0,8.0,198.0,0.0,9.0,0.0,0.0,3.0
migen.csv,1.0,0.0,1.0,5.0,14.0,0.0,0.0,7.0,4.0,4.0,1.0,11.0,0.0,5.0,1.0,10.0,11.0,0.0,0.0
moviesandbox.csv,2.0,0.0,1.0,4.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,16.0,1.0,17.0,1.0,0.0,14.0,0.0,0.0
mvnforum.csv,5.0,1.0,65.0,2.0,71.0,0.0,1.0,2.0,6.0,6.0,5.0,24.0,0.0,31.0,0.0,0.0,85.0,0.0,0.0
nebuladevice.csv,0.0,2.0,65.0,12.0,40.0,1.0,0.0,0.0,6.0,14.0,4.0,23.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
ontomorphtab.csv,0.0,0.0,11.0,6.0,1.0,0.0,6.0,5.0,0.0,1.0,2.0,8.0,0.0,178.0,1.0,0.0,0.0,0.0,0.0
opengs.csv,1.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,10.0,9.0,50.0,0.0,1.0,9.0,0.0,0.0
scite-ru.csv,5.0,1.0,4.0,18.0,32.0,0.0,5.0,1.0,0.0,7.0,2.0,22.0,1.0,182.0,1.0,0.0,4.0,0.0,0.0
tokratan.csv,3.0,0.0,65.0,18.0,104.0,2.0,4.0,1.0,1.0,9.0,2.0,0.0,0.0,69.0,0.0,4.0,1.0,0.0,4.0
xuggle.csv,5.0,1.0,4.0,26.0,0.0,1.0,1.0,3.0,14.0,7.0,2.0,22.0,1.0,162.0,0.0,0.0,5.0,0.0,0.0
