,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,1.0,0.59,0.64,0.96,0.89,0.57,1.06,0.96,0.86,1.0
fontforge.csv,0.96,0.79,1.0,1.0,1.0,0.59,0.98,0.38,0.99,0.99
hatari.csv,0.63,0.5,0.44,0.79,0.84,0.59,0.73,0.94,0.84,0.77
jcl.csv,0.59,0.54,0.63,0.8,0.47,0.59,0.65,0.7,0.64,0.73
ltp.csv,0.8,0.74,0.87,0.67,0.49,0.76,1.3,0.87,0.86,0.68
net-snmp.csv,0.52,0.55,0.67,0.73,0.77,0.78,0.21,1.0,0.84,0.86
opde.csv,1.0,0.69,1.0,0.48,1.0,0.65,0.31,0.82,0.91,0.76
powerfolder-.csv,0.69,0.35,0.59,0.98,0.74,0.77,0.4,0.88,0.73,0.81
quantlib.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46
