,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.13,0.14,0.48,0.52,0.59
encog-java.csv,0.26,0.17,0.5,0.76,0.58
h2database.csv,0.25,0.32,0.45,0.56,0.81
jaql.csv,0.15,0.18,0.52,0.63,0.65
raven-monitoring.csv,0.11,0.09,0.64,0.47,0.13
