,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.7,0.32,0.3,0.44,0.63,0.3,0.59,0.68,0.85,0.41,0.25,0.48,0.55,0.48,0.59,0.64
customsagetv.csv,0.4,0.32,0.0,0.11,0.49,0.28,0.46,0.0,0.27,0.43,0.24,0.19,0.53,0.17,0.23,0.88
fluidium.csv,0.05,0.06,0.0,0.31,0.0,0.39,0.0,0.05,0.0,0.0,0.0,0.0,0.06,0.54,0.02,0.07
guineu.csv,0.75,0.51,0.42,0.49,0.53,0.66,0.59,0.51,0.35,0.4,0.52,0.27,0.45,0.13,0.1,0.84
inkscape.csv,0.57,0.63,0.0,0.0,0.31,0.12,0.73,0.44,0.57,0.64,0.14,0.0,0.42,0.0,0.24,0.48
mpqc.csv,0.27,0.14,0.12,0.0,0.37,0.67,0.34,0.41,0.31,0.28,0.53,0.43,0.2,0.46,0.31,0.79
nsis.csv,0.43,0.36,0.71,0.3,0.38,0.61,0.32,0.38,0.55,0.5,0.74,0.73,0.57,0.36,0.31,0.77
octave.csv,0.52,0.55,0.28,0.6,0.53,0.39,0.47,0.46,0.26,0.54,0.36,0.56,0.38,0.58,0.44,0.34
owfs.csv,0.38,0.43,0.0,0.58,0.63,0.43,0.55,0.43,0.32,0.4,0.6,0.62,0.63,0.48,0.5,0.39
owlib.csv,0.58,0.68,0.6,0.65,0.63,0.32,0.62,0.63,0.63,0.58,0.46,0.5,0.68,0.56,0.24,0.69
pamguard.csv,0.35,0.39,0.64,0.65,0.53,0.34,0.43,0.51,0.58,0.31,0.15,0.61,0.62,0.06,0.69,0.24
prelude.csv,0.0,0.42,0.8,0.49,0.44,0.09,0.41,0.43,0.76,0.41,0.36,0.77,0.37,0.64,0.0,0.52
robocode.csv,0.68,0.64,0.02,0.59,0.62,0.44,0.72,0.74,0.61,0.63,0.43,0.42,0.55,0.59,0.46,0.59
uwom-server.csv,0.27,0.31,0.15,0.47,0.45,0.28,0.52,0.43,0.62,0.69,0.23,0.54,0.17,0.5,0.28,0.38
zengine.csv,0.0,0.09,0.7,0.38,0.21,0.35,0.0,0.0,0.37,0.37,0.0,0.87,0.27,0.37,0.0,0.5
zildo.csv,0.67,0.6,0.64,0.54,0.49,0.33,0.56,0.4,0.64,0.44,0.25,0.59,0.7,0.33,0.57,0.8
