,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.42,0.43,0.69,0.41,0.47,0.45,0.39,0.44,0.53,0.67,0.75,0.45,0.39,0.44,0.4,0.34
customsagetv.csv,0.79,0.79,0.0,0.5,0.55,0.44,0.46,0.0,0.75,0.54,0.55,0.83,0.57,0.71,0.86,0.47
fluidium.csv,0.5,0.92,0.0,0.9,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.55,0.5,0.8
guineu.csv,0.49,0.49,0.86,0.5,0.68,0.61,0.5,0.59,0.91,0.67,0.91,0.54,0.59,0.47,0.86,0.43
inkscape.csv,0.43,0.44,0.49,0.4,0.94,0.93,0.42,0.56,0.6,0.51,0.92,0.42,0.41,0.46,0.33,0.33
mpqc.csv,0.96,0.99,0.8,0.67,0.61,0.97,0.96,0.91,0.81,0.99,0.83,0.55,0.91,0.68,0.96,0.45
nsis.csv,0.38,0.46,0.49,0.69,0.4,0.6,0.4,0.68,0.6,0.54,0.58,0.38,0.43,0.76,0.36,0.49
octave.csv,0.44,0.55,0.8,0.5,0.55,0.81,0.74,0.46,0.88,0.59,0.61,0.42,0.58,0.47,0.55,0.42
owfs.csv,0.33,0.42,0.53,0.57,0.45,0.54,0.38,0.43,0.52,0.44,0.55,0.38,0.47,0.42,0.31,0.5
owlib.csv,0.31,0.37,0.39,0.35,0.37,0.39,0.35,0.3,0.38,0.38,0.36,0.36,0.33,0.39,0.87,0.34
pamguard.csv,0.75,0.77,0.38,0.42,0.68,0.81,0.5,0.44,0.5,0.68,0.9,0.52,0.45,0.5,0.45,0.65
prelude.csv,0.3,0.37,0.43,0.35,0.36,0.42,0.37,0.42,0.53,0.42,0.39,0.39,0.36,0.35,0.32,0.32
robocode.csv,0.37,0.44,0.0,0.47,0.44,0.41,0.33,0.5,0.63,0.49,0.38,0.47,0.39,0.36,0.49,0.46
uwom-server.csv,0.88,0.84,0.8,0.42,0.58,0.48,0.41,0.56,0.53,0.47,0.65,0.43,0.9,0.36,0.68,0.73
zengine.csv,0.31,0.39,0.45,0.38,0.38,0.44,0.36,0.43,0.55,0.43,0.48,0.41,0.38,0.48,0.33,0.32
zildo.csv,0.45,0.37,0.5,0.39,0.65,0.65,0.47,0.73,0.42,0.49,0.5,0.65,0.42,0.57,0.33,0.43
