,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.42,0.4,0.85,0.16,0.25,0.15,0.61,0.53,0.58,0.21,0.83,0.73,0.52,0.44,0.67,0.61
customsagetv.csv,0.47,0.62,0.0,0.5,0.32,0.1,0.64,0.0,0.25,0.39,0.9,1.0,0.59,0.43,0.57,0.9
fluidium.csv,0.5,0.5,0.0,0.15,0.0,0.18,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.6
guineu.csv,0.51,0.38,0.71,0.15,0.17,0.2,0.6,0.44,0.17,0.17,0.95,0.69,0.56,0.43,0.71,0.83
inkscape.csv,0.32,0.46,0.79,0.17,0.33,0.14,0.82,0.39,0.22,0.3,0.77,0.76,0.5,0.42,0.65,0.58
mpqc.csv,0.25,0.17,0.8,0.0,0.12,0.32,0.57,0.39,0.09,0.17,0.94,0.73,0.24,0.35,0.59,0.71
nsis.csv,0.28,0.35,0.86,0.1,0.14,0.18,0.55,0.32,0.19,0.24,0.98,0.84,0.52,0.33,0.61,0.78
octave.csv,0.31,0.43,1.0,0.19,0.29,0.19,0.78,0.41,0.12,0.26,0.87,0.81,0.42,0.44,0.62,0.37
owfs.csv,0.3,0.39,0.78,0.29,0.21,0.11,0.6,0.45,0.19,0.26,0.93,0.83,0.55,0.39,0.66,0.45
owlib.csv,0.33,0.57,1.0,0.22,0.22,0.09,0.65,0.56,0.31,0.3,0.91,0.82,0.65,0.61,0.8,0.63
pamguard.csv,0.4,0.47,0.9,0.29,0.29,0.17,0.61,0.44,0.39,0.3,1.0,0.88,0.55,0.5,0.73,0.35
prelude.csv,0.3,0.43,0.94,0.16,0.19,0.12,0.61,0.47,0.28,0.27,0.89,0.84,0.51,0.48,0.63,0.59
robocode.csv,0.38,0.49,1.0,0.35,0.21,0.12,0.67,0.71,0.22,0.39,0.92,0.93,0.52,0.46,0.63,0.59
uwom-server.csv,0.35,0.42,1.0,0.19,0.25,0.1,0.66,0.5,0.27,0.39,0.94,0.9,0.6,0.45,0.64,0.77
zengine.csv,0.31,0.4,0.85,0.16,0.18,0.16,0.57,0.45,0.19,0.25,0.92,1.0,0.52,0.3,0.63,0.57
zildo.csv,0.43,0.44,0.96,0.17,0.27,0.12,0.63,0.73,0.33,0.29,0.86,0.91,0.75,0.43,0.65,0.79
