,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.5,0.44,0.28,0.31,0.19,0.35,0.63,0.0
fceugc.csv,0.46,0.27,0.61,0.66,0.57,0.57,0.6,0.68
ftm.csv,0.35,0.5,0.49,0.56,0.67,0.65,0.63,0.75
google-gears.csv,0.39,0.36,0.34,0.8,0.75,0.78,0.63,0.59
jaolt.csv,0.06,0.49,0.53,0.76,0.62,0.55,0.62,0.6
jcache.csv,0.45,0.56,0.52,0.57,0.74,0.81,0.31,0.87
kmess.csv,0.0,0.33,0.47,0.28,0.74,0.13,0.58,0.76
xmemcached.csv,0.4,0.65,0.42,0.61,0.64,0.85,0.29,0.57
