,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.49,0.6,0.81,0.84,0.89,0.79,0.82,1.0
fceugc.csv,0.59,0.82,0.42,0.63,0.64,0.67,0.82,0.43
ftm.csv,0.68,0.49,0.57,0.62,0.58,0.58,0.49,0.33
google-gears.csv,0.65,0.74,0.73,0.84,0.79,0.42,0.9,0.98
jaolt.csv,0.97,0.54,0.57,0.48,0.61,0.63,0.52,0.98
jcache.csv,0.8,0.43,0.66,0.65,0.73,0.95,0.82,0.17
kmess.csv,1.0,0.7,0.6,0.84,0.54,0.93,0.55,0.32
xmemcached.csv,1.0,0.34,0.86,0.62,0.84,0.97,0.84,0.9
