,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.71,0.95,0.81,0.87,0.54,0.93,0.78,0.71,0.36,0.74,0.9,0.87,0.82,0.87,0.78,0.7
customsagetv.csv,0.56,0.63,1.0,1.0,0.92,0.87,0.64,0.88,0.99,0.53,0.86,0.84,0.68,0.7,0.81,0.15
fluidium.csv,0.96,0.97,1.0,0.77,1.0,0.82,1.0,0.96,1.0,1.0,1.0,1.0,0.95,0.61,1.0,0.94
guineu.csv,0.49,0.9,1.02,0.92,0.84,0.73,0.81,0.82,0.76,0.91,0.69,1.02,0.64,1.0,0.64,0.26
inkscape.csv,0.77,0.64,1.0,1.0,0.78,0.91,0.41,0.78,0.75,0.63,1.0,1.0,0.9,0.67,0.92,0.84
mpqc.csv,0.84,0.9,1.0,0.96,0.93,0.52,0.84,0.87,1.0,0.77,0.78,0.98,1.02,0.86,0.77,1.0
nsis.csv,0.84,0.93,0.6,0.86,0.91,0.72,0.94,0.97,0.75,0.77,0.3,0.47,0.74,0.88,0.91,0.45
octave.csv,0.8,0.7,0.74,0.6,0.5,0.84,0.75,0.8,0.98,0.8,0.84,0.55,0.79,0.75,0.77,0.92
owfs.csv,0.97,0.85,1.0,0.51,0.67,0.95,0.8,0.74,0.98,0.89,0.78,0.59,0.85,0.89,0.76,1.01
owlib.csv,0.63,0.46,0.46,0.7,0.52,0.91,0.57,0.53,0.5,0.59,0.82,0.55,0.44,0.61,0.58,0.82
pamguard.csv,0.71,0.66,0.49,0.54,0.57,0.72,0.61,0.67,0.47,0.76,0.84,0.43,0.74,0.81,0.59,0.85
prelude.csv,0.95,0.98,0.23,0.92,0.97,0.93,0.78,0.93,0.71,0.85,1.06,0.67,0.91,0.62,0.94,0.77
robocode.csv,0.63,0.58,1.0,0.51,0.56,0.84,0.5,0.42,0.63,0.51,0.78,0.73,0.74,0.65,0.72,0.63
uwom-server.csv,0.75,0.77,1.0,0.78,0.57,0.91,0.5,0.82,0.66,0.52,0.79,0.63,0.89,0.68,0.76,0.46
zengine.csv,1.0,0.99,0.49,0.96,0.98,0.96,0.97,1.0,0.9,0.98,1.0,0.16,0.93,0.93,1.0,0.93
zildo.csv,0.52,0.73,0.41,0.78,0.61,0.81,0.62,0.66,0.48,0.68,0.89,0.48,0.39,0.77,0.73,0.32
