,gtad.csv,wgs-assembler.csv,nh3d.csv,jvcl.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,m-m-m.csv,taokgame.csv,scen-connect.csv,htmlunit.csv,jaxen.csv,emulemorph.csv,jsr308-langtools.csv,continuum-ide.csv,motu.csv,anaxagora.csv,stemkit.csv,zabbix.csv,carabiner.csv
anaxagora.csv,72.0,2.0,12.0,15.0,1.0,30.0,5.0,0.0,3.0,61.0,4.0,14.0,10.0,1.0,10.0,2.0,0.0,77.0,0.0,2.0
blogentis.csv,30.0,6.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0,26.0,13.0,24.0,3.0,3.0,7.0,5.0,10.0,11.0,1.0,0.0
carabiner.csv,17.0,5.0,0.0,10.0,1.0,5.0,13.0,1.0,4.0,28.0,9.0,42.0,2.0,4.0,4.0,7.0,28.0,15.0,3.0,0.0
continuum-ide.csv,72.0,108.0,0.0,0.0,0.0,23.0,15.0,0.0,91.0,61.0,22.0,3.0,2.0,0.0,0.0,22.0,9.0,7.0,161.0,5.0
emulemorph.csv,72.0,0.0,355.0,158.0,0.0,169.0,3.0,60.0,91.0,61.0,276.0,86.0,0.0,49.0,55.0,58.0,128.0,1.0,161.0,7.0
gtad.csv,0.0,0.0,355.0,1.0,0.0,0.0,2.0,60.0,91.0,3.0,0.0,86.0,4.0,0.0,1.0,3.0,7.0,77.0,0.0,0.0
htmlunit.csv,27.0,6.0,0.0,3.0,0.0,75.0,8.0,0.0,91.0,57.0,0.0,3.0,12.0,0.0,1.0,13.0,5.0,10.0,0.0,8.0
jaxen.csv,72.0,0.0,355.0,7.0,0.0,24.0,1.0,60.0,1.0,61.0,33.0,0.0,16.0,2.0,2.0,2.0,5.0,5.0,0.0,2.0
jsr308-langtools.csv,11.0,0.0,193.0,10.0,0.0,7.0,0.0,0.0,1.0,61.0,3.0,25.0,109.0,0.0,10.0,2.0,0.0,7.0,2.0,5.0
jvcl.csv,72.0,1.0,355.0,0.0,59.0,169.0,3.0,0.0,1.0,61.0,13.0,86.0,109.0,49.0,55.0,58.0,13.0,77.0,0.0,72.0
kaffeine.csv,50.0,6.0,0.0,10.0,0.0,5.0,7.0,0.0,11.0,42.0,3.0,59.0,37.0,7.0,10.0,12.0,5.0,8.0,0.0,6.0
m-m-m.csv,40.0,2.0,0.0,10.0,0.0,21.0,15.0,0.0,10.0,37.0,26.0,60.0,3.0,8.0,11.0,5.0,7.0,18.0,0.0,8.0
motu.csv,5.0,3.0,2.0,1.0,0.0,4.0,4.0,0.0,91.0,61.0,0.0,9.0,109.0,1.0,3.0,0.0,0.0,77.0,0.0,72.0
nh3d.csv,72.0,108.0,0.0,9.0,0.0,19.0,0.0,0.0,1.0,24.0,0.0,7.0,20.0,4.0,3.0,3.0,14.0,77.0,0.0,7.0
sarasvati.csv,1.0,0.0,355.0,6.0,0.0,0.0,92.0,0.0,91.0,1.0,0.0,8.0,109.0,2.0,0.0,2.0,1.0,77.0,0.0,72.0
stemkit.csv,72.0,1.0,355.0,158.0,0.0,169.0,92.0,0.0,91.0,1.0,1.0,86.0,109.0,49.0,55.0,58.0,1.0,0.0,2.0,72.0
taokgame.csv,11.0,108.0,355.0,3.0,0.0,9.0,8.0,0.0,0.0,61.0,4.0,7.0,4.0,4.0,0.0,3.0,2.0,9.0,0.0,2.0
wgs-assembler.csv,72.0,0.0,0.0,11.0,0.0,9.0,9.0,0.0,3.0,28.0,6.0,6.0,109.0,1.0,2.0,5.0,0.0,19.0,0.0,3.0
zabbix.csv,39.0,7.0,141.0,8.0,0.0,36.0,9.0,0.0,1.0,33.0,17.0,38.0,3.0,8.0,12.0,13.0,6.0,13.0,0.0,8.0
