,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,1.0,1.0,0.82,0.12,0.81,0.99,0.77
fluent-nhibernate.csv,0.95,0.81,0.44,0.79,0.65,0.54,0.21
geogebra.csv,0.69,0.76,0.31,0.81,0.63,0.45,0.29
hibernate.csv,0.77,0.81,0.95,0.47,0.52,0.52,0.88
jasperreports.csv,0.8,0.76,0.14,0.77,0.64,0.89,0.72
kvs.csv,0.31,0.71,0.37,0.55,0.68,0.52,0.78
phet.csv,0.84,0.47,0.97,0.73,0.89,0.96,1.06
