,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,95.0,289.0,42.0,2.0,0.0,1.0,10.0
fluent-nhibernate.csv,3.0,1.0,16.0,16.0,2.0,13.0,2.0
geogebra.csv,3.0,0.0,80.0,20.0,1.0,11.0,5.0
hibernate.csv,13.0,2.0,181.0,11.0,6.0,3.0,51.0
jasperreports.csv,21.0,2.0,18.0,13.0,14.0,25.0,45.0
kvs.csv,0.0,2.0,68.0,16.0,14.0,3.0,7.0
phet.csv,24.0,3.0,50.0,45.0,40.0,26.0,65.0
