,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.07,0.25,0.35,0.12,0.27
fluent-nhibernate.csv,0.25,0.19,0.23,0.04,0.4,0.33,0.33
geogebra.csv,0.23,0.25,0.14,0.03,0.4,0.42,0.26
hibernate.csv,0.18,0.21,0.05,0.08,0.44,0.32,0.1
jasperreports.csv,0.24,0.26,0.29,0.05,0.34,0.23,0.09
kvs.csv,0.47,0.25,0.14,0.08,0.35,0.33,0.13
phet.csv,0.21,0.42,0.02,0.04,0.2,0.12,0.02
