,opde.csv,mb-unit.csv,chipster.csv,delphilhlplib.csv,ivataopenportal.csv,pamguard.csv,jppf-project.csv,bigdata.csv,kolmafia.csv,quark.csv,tigermud.csv,emite.csv,l2j.csv,stajistics.csv,hydrate.csv,jfreechart.csv
bigdata.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,1.0,81.0
chipster.csv,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,10.0,4.0,103.0
delphilhlplib.csv,1.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,4.0,1.0,30.0
emite.csv,1.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,4.0,2.0,103.0
hydrate.csv,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,4.0,2.0,0.0,0.0,103.0
ivataopenportal.csv,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,0.0,12.0,3.0,103.0
jppf-project.csv,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,5.0,16.0,0.0,3.0,5.0,11.0,3.0,91.0
kolmafia.csv,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0,2.0,63.0
l2j.csv,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,4.0,9.0,0.0,6.0,0.0,3.0,1.0,76.0
mb-unit.csv,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,2.0,3.0,8.0,9.0,2.0,78.0
opde.csv,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0,17.0,0.0,3.0,4.0,7.0,2.0,15.0
pamguard.csv,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,8.0,0.0,1.0,5.0,2.0,3.0,87.0
quark.csv,69.0,0.0,4.0,0.0,215.0,0.0,0.0,1.0,1.0,0.0,55.0,1.0,270.0,98.0,0.0,103.0
stajistics.csv,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,6.0,13.0,0.0,2.0,2.0,0.0,4.0,103.0
tigermud.csv,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,8.0,7.0,1.0,103.0
