,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.18,0.26,0.22,0.58,0.11,0.56,0.06,0.43,0.93,0.11,0.07,0.25,0.29,0.0,0.44,0.02
customsagetv.csv,0.15,0.11,0.0,0.0,0.0,0.0,0.06,0.0,0.1,0.11,0.04,0.1,0.37,0.12,0.18,0.98
fluidium.csv,0.0,0.1,0.0,0.0,0.17,0.24,0.19,0.26,0.0,0.19,0.11,0.21,0.17,1.0,0.1,0.05
guineu.csv,0.93,0.26,0.0,0.49,0.56,0.06,0.3,0.3,0.35,0.28,0.3,0.13,0.21,0.12,0.23,0.1
inkscape.csv,0.3,0.38,0.12,0.21,0.45,0.38,1.0,0.34,0.18,0.42,0.2,0.56,0.44,0.47,0.35,0.1
mpqc.csv,0.27,0.34,0.45,0.31,0.61,0.88,0.14,0.42,0.28,0.3,0.35,0.27,0.28,0.4,0.46,0.63
nsis.csv,0.46,0.13,0.0,0.3,0.17,0.17,0.0,0.63,0.09,0.21,1.0,0.0,0.54,0.0,0.24,0.44
octave.csv,0.31,0.23,0.06,0.21,0.96,0.0,0.27,0.29,0.33,0.09,0.16,0.25,0.16,0.0,0.22,0.74
owfs.csv,0.5,0.1,0.2,1.0,0.17,0.0,0.06,0.47,0.63,0.29,0.16,0.04,0.37,0.17,0.24,0.02
owlib.csv,0.64,0.98,0.45,0.64,0.66,0.34,0.48,0.52,0.46,0.44,0.62,0.36,0.56,0.47,0.44,0.45
pamguard.csv,0.4,0.55,0.17,0.11,0.48,0.61,0.52,0.54,0.61,0.45,0.43,0.65,0.56,0.27,0.96,0.44
prelude.csv,0.64,0.2,0.98,0.45,0.24,0.28,0.33,0.27,0.6,0.41,0.44,0.63,0.48,0.38,0.46,0.61
robocode.csv,0.65,0.45,0.54,0.62,0.66,0.23,0.25,1.0,0.5,0.19,0.31,0.47,0.54,0.33,0.4,0.8
uwom-server.csv,0.31,0.06,0.02,0.22,0.06,0.29,0.27,0.39,0.35,0.94,0.06,0.16,0.36,0.12,0.18,0.33
zengine.csv,0.13,0.46,0.79,0.29,0.78,0.61,0.53,0.68,0.77,0.61,0.6,1.0,0.48,0.52,0.24,0.48
zildo.csv,0.57,0.47,0.23,0.68,0.31,0.18,0.69,0.3,0.58,0.62,0.17,0.34,0.98,0.5,0.46,0.18
