,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.12,0.19,0.18,0.27,0.01,0.42,0.12,0.25,0.0,0.18,0.29,0.08,0.11,0.07,0.42,0.11
customsagetv.csv,0.03,0.01,0.0,0.0,0.0,0.01,0.0,0.04,0.11,0.04,0.29,0.0,0.11,0.07,0.15,0.0
fluidium.csv,0.0,0.1,0.0,0.15,0.31,0.19,0.19,0.21,0.18,0.13,0.14,0.08,0.16,0.0,0.06,0.18
guineu.csv,0.02,0.09,1.0,0.79,0.37,0.26,0.31,0.04,0.18,0.39,0.29,0.58,0.16,0.1,0.06,0.16
inkscape.csv,0.53,0.26,0.0,0.04,0.32,0.38,0.0,0.21,0.04,0.26,0.14,0.42,0.39,0.31,0.33,0.48
mpqc.csv,0.22,0.25,0.82,0.15,0.67,0.0,0.34,0.71,0.89,0.37,0.86,0.5,0.64,0.52,0.3,0.73
nsis.csv,0.84,0.97,1.0,0.92,0.96,0.96,1.0,0.68,0.98,0.95,0.0,1.0,0.75,1.0,0.94,0.86
octave.csv,0.29,0.38,0.0,0.27,0.0,0.08,0.12,0.46,0.52,0.09,0.14,0.17,0.43,0.0,0.21,0.36
owfs.csv,0.26,0.01,0.0,0.0,0.1,0.01,0.09,0.25,0.54,0.12,0.0,0.08,0.07,0.07,0.06,0.14
owlib.csv,0.29,0.0,0.09,0.58,0.41,0.36,0.47,0.25,0.52,0.4,0.43,0.67,0.39,0.55,0.36,0.39
pamguard.csv,0.74,0.76,0.0,0.1,0.82,0.51,0.78,0.64,0.59,0.82,0.86,0.5,0.52,0.93,0.0,0.55
prelude.csv,0.71,0.95,0.0,0.85,0.94,0.92,0.91,0.93,0.75,0.86,0.86,0.67,0.82,0.86,0.85,0.75
robocode.csv,0.34,0.28,0.73,0.62,0.51,0.26,0.25,0.0,0.27,0.16,0.29,0.17,0.25,0.21,0.39,0.34
uwom-server.csv,0.22,0.13,0.0,0.0,0.1,0.19,0.16,0.32,0.21,0.0,0.29,0.08,0.36,0.1,0.21,0.16
zengine.csv,0.97,0.85,0.45,0.92,0.5,0.75,0.81,0.61,0.43,0.71,0.57,0.0,0.84,0.72,0.94,0.82
zildo.csv,0.57,0.25,0.0,0.48,0.15,0.16,0.47,0.18,0.14,0.39,0.29,0.08,0.0,0.41,0.3,0.23
