,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,snakeyaml.csv,chrysalis.csv,xamj.csv
benojt.csv,0.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0
chrysalis.csv,0.41,0.31,0.18,0.27,0.44,0.13,0.94,0.21
jahshaka.csv,0.62,0.93,0.32,0.42,0.44,0.52,0.23,0.5
jatlas.csv,0.27,0.0,0.02,0.04,1.0,0.0,0.0,0.0
jedit.csv,1.0,0.82,0.42,0.63,0.43,0.68,0.69,0.66
open-media-library.csv,0.53,0.41,0.96,0.46,0.44,0.51,0.23,0.48
snakeyaml.csv,0.45,0.35,0.59,0.0,0.62,0.94,0.28,0.55
xamj.csv,0.6,0.38,0.51,0.47,0.41,0.7,0.26,0.98
