,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,snakeyaml.csv,chrysalis.csv,xamj.csv
benojt.csv,0.33,0.42,0.33,0.35,0.39,0.41,0.46,0.46
chrysalis.csv,0.71,0.83,0.69,0.81,0.72,0.96,0.88,0.92
jahshaka.csv,0.52,0.8,0.73,0.56,0.89,0.71,0.94,0.74
jatlas.csv,0.89,0.0,0.67,0.67,0.8,0.0,0.0,0.5
jedit.csv,0.48,0.5,0.43,0.43,0.48,0.39,0.44,0.47
open-media-library.csv,0.53,0.89,0.55,0.47,0.73,0.89,0.94,0.63
snakeyaml.csv,0.64,0.57,0.46,0.47,0.57,0.96,0.81,0.76
xamj.csv,0.43,0.66,0.36,0.52,0.53,0.49,0.71,0.66
