,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.0,0.0,0.0,0.65,0.05,0.0,0.0,0.0,0.0
ffigo.csv,0.38,0.2,0.31,0.0,0.09,0.0,0.0,0.76,0.0
ildjit.csv,0.52,0.68,0.41,0.31,0.26,0.69,0.0,0.42,0.33
jfreereport.csv,0.13,0.12,0.47,0.24,0.38,0.0,0.29,0.42,0.1
pcsx2.csv,0.54,0.17,0.65,0.62,0.75,0.36,0.42,0.1,0.58
psycle.csv,0.64,0.38,0.63,0.57,0.63,0.33,0.6,0.62,0.6
wikipediardware.csv,0.65,0.42,0.05,0.63,0.61,0.33,0.41,0.54,0.72
wxjs.csv,0.06,0.0,0.1,0.0,0.02,0.0,0.95,0.0,0.0
xqilla.csv,0.37,0.17,0.4,0.11,0.21,0.99,0.59,0.29,0.06
