,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,mplayer-ce.csv,biopax.csv,crux-framework.csv,xamj.csv,ng4j.csv,jmule.csv
alsa.csv,1.0,0.0,0.0,8.0,0.0,0.0,16.0,4.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,34.0,2.0,1.0,52.0
arcallians.csv,0.0,0.0,0.0,5.0,0.0,25.0,32.0,7.0,1.0,6.0,2.0,0.0,2.0,6.0,0.0,2.0,34.0,18.0,9.0,2.0
arianne.csv,0.0,0.0,0.0,9.0,0.0,27.0,2.0,8.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,3.0,37.0,2.0,6.0,3.0
aztec.csv,0.0,2.0,0.0,18.0,3.0,0.0,33.0,262.0,2.0,9.0,105.0,0.0,8.0,3.0,627.0,2.0,46.0,0.0,1.0,4.0
biopax.csv,0.0,0.0,3.0,22.0,0.0,38.0,32.0,2.0,2.0,8.0,7.0,0.0,2.0,1.0,0.0,0.0,66.0,0.0,1.0,6.0
bl-toolkit.csv,1.0,0.0,0.0,3.0,0.0,12.0,64.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,23.0,16.0,6.0,1.0
clamav.csv,0.0,0.0,1.0,1.0,0.0,3.0,20.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,2.0,24.0,1.0,3.0,0.0
crux-framework.csv,203.0,171.0,71.0,256.0,83.0,318.0,147.0,262.0,0.0,0.0,105.0,259.0,227.0,0.0,627.0,90.0,0.0,338.0,78.0,52.0
gnupdate.csv,12.0,0.0,0.0,13.0,0.0,78.0,6.0,1.0,3.0,8.0,0.0,0.0,6.0,3.0,0.0,2.0,12.0,3.0,1.0,1.0
jmule.csv,1.0,0.0,0.0,0.0,0.0,4.0,21.0,1.0,3.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,25.0,2.0,0.0,0.0
mbse.csv,11.0,1.0,0.0,11.0,0.0,12.0,2.0,0.0,1.0,13.0,1.0,0.0,8.0,2.0,6.0,1.0,12.0,0.0,0.0,3.0
mplayer-ce.csv,0.0,0.0,0.0,19.0,2.0,43.0,14.0,0.0,2.0,11.0,2.0,0.0,13.0,6.0,0.0,2.0,57.0,11.0,1.0,7.0
ng4j.csv,7.0,0.0,0.0,3.0,2.0,45.0,1.0,6.0,5.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0
ns-3-dev-def-routing.csv,2.0,0.0,0.0,5.0,0.0,10.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,3.0,52.0
openxava.csv,0.0,2.0,0.0,0.0,0.0,29.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,111.0,0.0,1.0,3.0
phonon-vlc-mplayer.csv,0.0,0.0,0.0,0.0,0.0,35.0,62.0,6.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,42.0,0.0,1.0,4.0
qgis.csv,4.0,0.0,0.0,17.0,0.0,34.0,31.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,7.0,0.0,28.0,6.0,2.0,3.0
vars-redux.csv,4.0,0.0,2.0,10.0,0.0,13.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,20.0,0.0,9.0,5.0
xamj.csv,2.0,0.0,1.0,1.0,2.0,3.0,6.0,4.0,1.0,5.0,0.0,0.0,1.0,5.0,6.0,0.0,16.0,0.0,9.0,4.0
yafdotnet.csv,1.0,0.0,0.0,5.0,0.0,3.0,25.0,2.0,0.0,8.0,3.0,1.0,0.0,7.0,3.0,0.0,44.0,5.0,5.0,2.0
