,recall,precision,pf,wins
ctrlr.csv,0.065,0.5,0.06,10
dvt.csv,0.435,0.36,0.41000000000000003,5
flylinkdc.csv,0.28,0.44,0.18,9
fulguro.csv,0.26,0.51,0.15000000000000002,11
fw4spl.csv,0.195,0.375,0.195,6
ipfire-wall.csv,0.19,0.3,0.16999999999999998,2
jruby.csv,0.6399999999999999,0.38,0.485,7
ldview.csv,0.405,0.435,0.325,8
nuttx.csv,0.72,0.30500000000000005,0.5800000000000001,1
oorexx.csv,0.52,0.365,0.515,4
uclmda.csv,0.605,0.33999999999999997,0.54,3
vdsf.csv,0.9199999999999999,0.32999999999999996,0.965,0
