,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.78,0.45,0.62,0.37
jajuk.csv,0.18,0.51,0.55,0.63
vapor.csv,0.75,0.79,0.28,0.02
zorannt.csv,0.34,0.18,0.61,0.59
