,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.38,0.44,0.4,0.41
jajuk.csv,0.37,0.36,0.33,0.3
vapor.csv,0.42,0.48,0.53,0.83
zorannt.csv,0.49,0.53,0.49,0.48
