,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.57,0.75,0.63,0.68
jajuk.csv,0.81,0.75,0.64,0.67
vapor.csv,0.57,0.56,0.51,0.06
zorannt.csv,0.59,0.68,0.52,0.62
