,adaptagrams.csv,go.csv,bibedt.csv,moving-pictures.csv,libmesh.csv,glelite.csv,fulguro.csv
adaptagrams.csv,0.0,0.02,0.1,0.26,0.09,0.0,0.04
bibedt.csv,0.25,0.36,0.0,0.42,0.48,0.0,0.67
fulguro.csv,0.25,0.04,0.1,0.0,0.11,0.0,0.0
glelite.csv,1.0,1.0,1.0,1.0,1.0,0.0,1.0
go.csv,0.58,0.0,0.61,0.55,0.54,0.67,0.63
libmesh.csv,0.0,0.0,0.0,0.26,0.02,0.0,0.56
moving-pictures.csv,0.62,0.16,0.59,0.0,0.85,0.0,0.81
