,recall,precision,pf,wins
ardour.csv,0.59,0.625,0.21,15
cornerstone.csv,0.65,0.525,0.44999999999999996,8
emeraldemu.csv,0.505,0.645,0.14500000000000002,16
grafx2.csv,0.645,0.505,0.405,9
jahshakafx.csv,0.23,0.65,0.08,13
maya-work-in-progress.csv,0.815,0.48,0.63,6
novembre.csv,0.22999999999999998,0.5449999999999999,0.08,11
ns-3.csv,0.745,0.45999999999999996,0.605,5
nullc.csv,0.635,0.355,0.715,2
open-beos.csv,0.5700000000000001,0.55,0.305,12
pixel-commandos.csv,0.16999999999999998,1.0,0.0,17
planeshift.csv,0.795,0.445,0.64,3
plee-the-bear.csv,0.43,0.35,0.655,0
reaper-ecad.csv,0.645,0.48000000000000004,0.5549999999999999,4
sbml.csv,0.83,0.525,0.5,10
unimrcp.csv,0.185,0.745,0.065,14
unladen-swallow.csv,0.38,0.38,0.5549999999999999,1
zxing.csv,0.45,0.455,0.31,7
