,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.43,0.0,0.55,0.54,0.57,0.55,0.59,0.65,0.59
massiv.csv,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
mesa3d.csv,0.9,0.95,0.9,0.54,0.7,0.78,0.96,0.13,0.54
ngl.csv,0.47,0.53,0.66,0.62,0.78,0.02,0.65,0.59,0.54
nutz.csv,0.0,0.47,0.74,0.61,0.55,0.57,0.56,0.93,0.56
ossim.csv,1.0,1.0,0.0,1.0,1.0,1.0,0.98,0.99,1.0
qmmp.csv,0.45,0.45,0.68,0.63,0.86,0.69,0.02,0.95,0.6
rcp-company-uibindings.csv,0.9,0.97,0.95,0.97,0.92,0.96,0.7,0.8,0.0
v8.csv,0.88,0.98,0.96,0.99,0.0,1.0,1.0,1.0,0.74
