,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.55,1.0,0.15,0.03,0.67,0.63,0.55,0.33,0.62
massiv.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mesa3d.csv,0.17,0.15,0.05,0.03,0.53,0.36,0.13,0.89,0.66
ngl.csv,0.53,0.59,0.12,0.02,0.76,0.99,0.56,0.4,0.64
nutz.csv,1.0,0.69,0.14,0.02,0.74,0.61,0.58,0.31,0.64
ossim.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.03,0.03,0.0
qmmp.csv,0.56,0.7,0.13,0.02,0.89,0.67,0.99,0.35,0.8
rcp-company-uibindings.csv,0.42,0.65,0.11,0.01,0.97,0.7,0.72,0.38,1.0
v8.csv,0.42,0.65,0.11,0.01,1.0,0.7,0.66,0.35,0.84
