,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.43,1.0,0.08,0.01,0.96,0.65,0.77,0.24,0.98
massiv.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mesa3d.csv,0.14,0.23,0.03,0.02,0.95,0.52,0.23,0.91,0.98
ngl.csv,0.4,0.66,0.06,0.01,0.94,0.98,0.54,0.28,0.99
nutz.csv,1.0,0.63,0.07,0.01,0.96,0.63,0.85,0.19,0.98
ossim.csv,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0
qmmp.csv,0.41,0.65,0.07,0.01,0.94,0.58,1.0,0.21,0.97
rcp-company-uibindings.csv,0.27,0.48,0.06,0.01,0.94,0.54,0.58,0.24,1.0
v8.csv,0.27,0.48,0.06,0.01,1.0,0.54,0.5,0.21,0.96
