,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.37,0.45,0.43,0.4,0.35,0.4,0.57,0.39,0.38
massiv.csv,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
mesa3d.csv,0.84,0.98,0.98,0.99,0.75,0.97,0.96,0.86,0.69
ngl.csv,0.46,0.49,0.54,0.48,0.46,0.56,0.49,0.41,0.43
nutz.csv,0.68,0.41,0.4,0.39,0.5,0.5,0.67,0.48,0.44
ossim.csv,0.0,0.0,0.94,0.75,0.0,0.0,0.0,0.5,0.0
qmmp.csv,0.42,0.43,0.48,0.45,0.43,0.46,0.53,0.47,0.45
rcp-company-uibindings.csv,0.4,0.38,0.37,0.39,0.43,0.46,0.42,0.42,0.4
v8.csv,0.4,0.38,0.39,0.4,0.44,0.46,0.41,0.45,0.46
