,recall,precision,pf,wins
avisynth2.csv,0.0,0.0,0.0,0
botsnscouts.csv,0.42,0.61,0.17,15
bscwweasel.csv,0.1,0.61,0.02,13
bzbyte.csv,0.76,0.52,0.6,7
capcode.csv,0.07,0.31,0.05,3
emite.csv,0.7,0.48,0.49,9
fbmanager.csv,0.37,0.67,0.15,16
lcfizvtop.csv,0.31,0.46,0.3,4
mediaportal.csv,0.31,0.5,0.3,6
nodal.csv,0.33,0.53,0.24,11
paintown.csv,0.67,0.47,0.46,10
powerfolder.csv,0.0,0.0,0.0,0
retromenu.csv,0.21,0.8,0.04,17
smbopensoft.csv,0.41,0.49,0.3,8
sqlpower-library.csv,0.81,0.49,0.67,5
st-filteredstatistics.csv,0.74,0.53,0.52,12
triplea.csv,0.52,0.69,0.32,14
uface.csv,0.81,0.49,0.85,2
