,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.61,0.28,0.06,0.06,0.06,0.38,0.58,0.85,0.21
jicarilla.csv,0.62,0.0,0.78,0.0,0.0,0.0,0.5,0.73,0.12
optalgtoolkit.csv,0.52,0.28,0.46,0.06,0.06,0.67,0.58,0.72,0.17
oscarmcmaster.csv,0.57,0.26,0.09,0.08,0.05,0.28,0.67,0.72,0.31
ossim.csv,0.42,0.26,0.43,0.15,0.0,0.45,0.56,0.67,0.16
projectts.csv,0.61,0.25,0.15,0.06,0.05,0.34,0.63,0.5,0.25
sabbu.csv,0.8,0.26,0.3,0.07,0.08,0.22,0.6,0.67,0.2
vxl.csv,0.63,0.32,0.25,0.07,0.03,0.26,0.75,0.71,0.27
zact.csv,0.5,0.14,0.67,0.08,0.15,0.0,0.4,0.72,0.19
