,wxcrp.csv,esmf.csv,upp-mirror.csv,open-beos.csv,pidgin.csv,cornerstone.csv,tokratan.csv,mia.csv,gretl.csv,clamav.csv,libtorrent.csv,riff-evolve.csv,frogatto.csv,kindb.csv,quantlib.csv
clamav.csv,8.0,7.0,0.0,6.0,0.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0
cornerstone.csv,6.0,3.0,2.0,1.0,0.0,1.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
esmf.csv,0.0,0.0,1.0,5.0,0.0,0.0,20.0,21.0,2.0,13.0,0.0,0.0,2.0,2.0,5.0
frogatto.csv,9.0,6.0,5.0,2.0,0.0,3.0,5.0,4.0,0.0,4.0,1.0,0.0,1.0,2.0,2.0
gretl.csv,0.0,9.0,0.0,7.0,0.0,3.0,20.0,11.0,0.0,11.0,1.0,3.0,0.0,3.0,2.0
kindb.csv,0.0,0.0,4.0,0.0,0.0,1.0,15.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0
libtorrent.csv,10.0,20.0,0.0,8.0,0.0,5.0,16.0,5.0,1.0,10.0,0.0,0.0,7.0,2.0,0.0
mia.csv,1.0,16.0,1.0,7.0,0.0,0.0,46.0,0.0,2.0,10.0,1.0,0.0,2.0,2.0,20.0
open-beos.csv,3.0,2.0,0.0,0.0,5.0,0.0,10.0,3.0,0.0,3.0,1.0,1.0,2.0,4.0,22.0
pidgin.csv,0.0,2.0,0.0,1.0,0.0,3.0,19.0,16.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0
quantlib.csv,2.0,3.0,0.0,3.0,0.0,3.0,16.0,20.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
riff-evolve.csv,6.0,3.0,0.0,11.0,1.0,2.0,25.0,10.0,2.0,4.0,1.0,0.0,0.0,4.0,13.0
tokratan.csv,4.0,1.0,1.0,13.0,2.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0
upp-mirror.csv,0.0,21.0,0.0,8.0,1.0,1.0,27.0,5.0,2.0,55.0,1.0,0.0,2.0,2.0,15.0
wxcrp.csv,0.0,2.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
