,recall,precision,pf,pci_20,ifa,wins
boost-sandbox.csv,0.61,0.3,0.44,0.47,4.0,5
bscwweasel.csv,0.48,0.3,0.22,0.65,2.0,12
capcode.csv,0.57,0.39,0.42,0.57,3.0,9
cme.csv,0.0,0.0,0.0,0.0,82.0,0
emite.csv,0.35,0.31,0.24,0.72,5.0,10
fluent-nhibernate.csv,0.35,0.38,0.19,0.65,2.0,13
lamp.csv,0.67,0.32,0.49,0.45,9.0,4
mecat.csv,0.07,0.25,0.04,0.67,4.0,7
nodal.csv,0.31,0.44,0.17,0.61,2.0,14
pydev.csv,0.65,0.3,0.43,0.47,2.0,6
retromenu.csv,0.3,0.35,0.19,0.61,5.0,8
smbopensoft.csv,0.62,0.24,0.5,0.49,9.0,2
stuproa-cims.csv,0.45,0.34,0.22,0.57,3.0,11
thout.csv,0.8,0.29,0.67,0.42,2.0,3
uface.csv,0.93,0.26,0.72,0.38,11.0,1
