,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.14,0.13,0.14,0.34,0.4,0.23,0.36,0.14,0.19
carabiner.csv,0.16,0.15,0.25,0.27,0.4,0.2,0.19,0.15,0.18
continuum-ide.csv,0.34,0.4,0.24,0.19,0.4,0.16,0.26,0.33,0.37
gtad.csv,0.34,0.4,0.37,0.37,0.42,0.32,0.36,0.36,0.4
htmlunit.csv,0.15,0.13,0.14,0.16,0.12,0.16,0.13,0.14,0.12
jsr308-langtools.csv,0.25,0.2,0.29,0.24,0.24,0.21,0.27,0.29,0.33
kaffeine.csv,0.33,0.32,0.25,0.25,0.42,0.32,0.26,0.28,0.29
stemkit.csv,0.34,0.18,0.34,0.36,0.42,0.32,0.32,0.36,0.4
taokgame.csv,0.21,0.25,0.34,0.34,0.26,0.18,0.28,0.14,0.26
